文件绝对路径,求解结果(kissat),求解结果(neurobranch),求解总时间(kissat),求解总时间(neurobranch),decision时间(kissat),decision时间(neurobranch),剩余时间(kissat),剩余时间(neurobranch),decision次数(kissat),decision次数(neurobranch),conflict次数(kissat),conflict次数(neurobranch)
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_811.cnf,SAT,SAT,7.83,40394.60,0.00,40385.51,7.82,9.09,121,121,76,76
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_812.cnf,SAT,SAT,10.08,151914.48,0.02,151902.61,10.07,11.87,454,454,378,378
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_813.cnf,SAT,SAT,7.80,49460.05,0.00,49451.68,7.80,8.37,153,153,107,107
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_814.cnf,SAT,SAT,8.36,78710.98,0.01,78701.79,8.35,9.19,234,234,176,176
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_815.cnf,SAT,SAT,8.15,20479.31,0.00,20470.80,8.15,8.51,64,64,42,42
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_816.cnf,SAT,SAT,7.56,20589.55,0.00,20581.64,7.56,7.90,65,65,35,35
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_817.cnf,SAT,SAT,9.49,254646.09,0.02,254629.55,9.47,16.54,751,751,642,642
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_818.cnf,SAT,SAT,9.54,16891.13,0.00,16880.91,9.54,10.22,54,54,28,28
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_819.cnf,SAT,SAT,9.07,79716.11,0.01,79704.93,9.06,11.17,237,237,188,188
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_82.cnf,SAT,SAT,7.44,16396.02,0.00,16388.43,7.44,7.60,59,59,29,29
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_820.cnf,SAT,SAT,9.61,13705.06,0.00,13694.87,9.61,10.19,40,40,15,15
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_821.cnf,SAT,SAT,8.46,156194.75,0.01,156184.73,8.45,10.02,462,462,409,409
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_822.cnf,SAT,SAT,8.32,66301.63,0.01,66293.22,8.31,8.41,194,194,159,159
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_823.cnf,SAT,SAT,8.00,10336.37,0.00,10328.15,7.99,8.22,68,68,47,47
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_824.cnf,SAT,SAT,7.54,12404.15,0.00,12396.50,7.54,7.66,43,43,24,24
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_825.cnf,SAT,SAT,13.31,173817.33,0.02,173801.97,13.29,15.36,521,521,422,422
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_826.cnf,SAT,SAT,10.20,322431.92,0.03,322414.22,10.17,17.70,948,948,657,657
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_827.cnf,SAT,SAT,9.15,193474.25,0.02,193462.62,9.13,11.63,576,576,417,417
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_828.cnf,SAT,SAT,10.64,191555.14,0.02,191537.04,10.63,18.10,571,571,496,496
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_829.cnf,SAT,SAT,8.92,51825.29,0.00,51816.28,8.92,9.01,154,154,111,111
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_83.cnf,SAT,SAT,8.85,95374.02,0.01,95364.24,8.84,9.78,287,287,229,229
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_830.cnf,SAT,SAT,8.36,69583.29,0.01,69574.34,8.35,8.95,201,201,162,162
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_831.cnf,SAT,SAT,9.27,121083.54,0.01,121072.68,9.26,10.85,353,353,287,287
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_832.cnf,SAT,SAT,9.68,61662.70,0.02,61651.38,9.66,11.32,595,595,502,502
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_833.cnf,SAT,SAT,10.47,40526.13,0.00,40514.68,10.47,11.45,128,128,89,89
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_834.cnf,SAT,SAT,9.84,389418.76,0.03,389404.32,9.81,14.44,1132,1132,794,794
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_835.cnf,SAT,SAT,10.41,345522.90,0.03,345495.75,10.38,27.15,1019,1019,749,749
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_836.cnf,SAT,SAT,10.59,159325.73,0.01,159313.43,10.58,12.30,479,479,380,380
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_837.cnf,SAT,SAT,9.32,42713.39,0.00,42703.95,9.32,9.44,133,133,102,102
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_838.cnf,SAT,SAT,8.61,178276.26,0.01,178265.65,8.60,10.61,529,529,425,425
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_839.cnf,SAT,SAT,9.35,158626.34,0.01,158615.74,9.34,10.60,464,464,386,386
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_84.cnf,SAT,SAT,8.49,185600.35,0.02,185589.79,8.47,10.55,557,557,485,485
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_840.cnf,SAT,SAT,8.05,107318.43,0.01,107308.87,8.04,9.56,328,328,286,286
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_841.cnf,SAT,SAT,9.99,379516.98,0.03,379502.52,9.96,14.46,1120,1120,842,842
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_842.cnf,SAT,SAT,9.60,266891.13,0.02,266879.42,9.57,11.72,788,788,570,570
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_843.cnf,SAT,SAT,8.11,84381.32,0.01,84372.26,8.10,9.06,253,253,198,198
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_844.cnf,SAT,SAT,8.44,53284.32,0.00,53275.42,8.44,8.90,161,161,143,143
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_845.cnf,SAT,SAT,9.66,190169.94,0.02,190158.26,9.64,11.68,561,561,490,490
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_846.cnf,SAT,SAT,8.71,120209.88,0.01,120199.87,8.70,10.01,362,362,298,298
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_847.cnf,SAT,SAT,8.39,108049.00,0.01,108039.11,8.38,9.90,310,310,216,216
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_848.cnf,SAT,SAT,7.95,151831.80,0.01,151822.10,7.94,9.70,454,454,242,242
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_849.cnf,SAT,SAT,7.89,36261.30,0.00,36252.91,7.89,8.39,111,111,82,82
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_85.cnf,SAT,SAT,8.61,33554.95,0.00,33540.19,8.61,14.76,107,107,64,64
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_850.cnf,SAT,SAT,9.66,51588.47,0.00,51578.91,9.65,9.55,157,157,133,133
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_851.cnf,SAT,SAT,9.49,26725.52,0.00,26716.38,9.49,9.14,84,84,49,49
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_852.cnf,SAT,SAT,7.92,40136.15,0.00,40117.81,7.92,18.34,125,125,85,85
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_853.cnf,SAT,SAT,10.22,426845.26,0.03,426830.75,10.18,14.50,1266,1266,715,715
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_854.cnf,SAT,SAT,10.39,379503.49,0.03,379488.48,10.36,15.01,1121,1121,753,753
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_855.cnf,SAT,SAT,7.81,64598.50,0.01,64588.86,7.80,9.64,197,197,147,147
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_856.cnf,SAT,SAT,8.47,142912.97,0.01,142902.93,8.46,10.04,433,433,302,302
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_857.cnf,SAT,SAT,9.09,174288.38,0.01,174272.91,9.07,15.47,519,519,398,398
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_858.cnf,SAT,SAT,9.71,166296.12,0.01,166284.84,9.69,11.28,497,497,438,438
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_859.cnf,SAT,SAT,9.52,197039.52,0.02,197027.84,9.50,11.68,585,585,415,415
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_86.cnf,SAT,SAT,9.58,286686.78,0.02,286673.26,9.56,13.52,840,840,668,668
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_860.cnf,SAT,SAT,8.54,118535.39,0.01,118525.47,8.53,9.92,359,359,251,251
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_861.cnf,SAT,SAT,10.89,366847.36,0.03,366831.10,10.86,16.26,1083,1083,898,898
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_862.cnf,SAT,SAT,7.96,19627.06,0.00,19618.67,7.96,8.38,68,68,42,42
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_863.cnf,SAT,SAT,9.35,49919.14,0.00,49910.02,9.34,9.12,151,151,125,125
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_864.cnf,SAT,SAT,9.15,123394.84,0.01,123384.66,9.14,10.18,367,367,269,269
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_865.cnf,SAT,SAT,8.27,104525.33,0.01,104498.77,8.26,26.55,310,310,210,210
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_866.cnf,SAT,SAT,8.97,169825.21,0.01,169814.19,8.96,11.02,506,506,328,328
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_867.cnf,SAT,SAT,7.69,57714.91,0.00,57703.84,7.68,11.07,170,170,128,128
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_868.cnf,SAT,SAT,9.92,138370.09,0.01,138359.56,9.91,10.53,409,409,258,258
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_869.cnf,SAT,SAT,11.09,529228.30,0.04,529211.32,11.05,16.98,1581,1581,965,965
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_87.cnf,SAT,SAT,10.12,103220.85,0.01,103209.02,10.11,11.84,309,309,253,253
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_870.cnf,SAT,SAT,8.94,31013.51,0.00,31004.09,8.93,9.43,92,92,61,61
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_871.cnf,SAT,SAT,8.46,53187.76,0.00,53178.58,8.46,9.19,166,166,118,118
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_872.cnf,SAT,SAT,9.15,40933.59,0.00,40911.41,9.15,22.18,128,128,101,101
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_873.cnf,SAT,SAT,8.17,55539.52,0.00,55530.89,8.17,8.63,166,166,121,121
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_874.cnf,SAT,SAT,10.47,339982.86,0.03,339968.60,10.45,14.26,996,996,638,638
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_875.cnf,SAT,SAT,9.96,182932.82,0.02,182921.76,9.94,11.06,543,543,449,449
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_876.cnf,SAT,SAT,8.82,95540.49,0.01,95531.06,8.81,9.43,288,288,242,242
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_877.cnf,SAT,SAT,10.95,361604.40,0.03,361577.61,10.92,26.79,1063,1063,898,898
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_878.cnf,SAT,SAT,9.03,66044.34,0.01,66034.66,9.03,9.68,195,195,164,164
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_879.cnf,SAT,SAT,9.36,160130.07,0.01,160119.11,9.35,10.96,474,474,365,365
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_88.cnf,SAT,SAT,10.44,136675.20,0.01,136663.30,10.43,11.90,406,406,346,346
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_880.cnf,SAT,SAT,8.66,148649.88,0.01,148638.67,8.65,11.21,443,443,367,367
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_881.cnf,SAT,SAT,8.38,54451.63,0.00,54442.69,8.37,8.94,161,161,130,130
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_882.cnf,SAT,SAT,9.90,163989.55,0.01,163978.34,9.89,11.21,482,482,374,374
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_883.cnf,SAT,SAT,9.08,97500.98,0.01,97488.50,9.07,12.48,294,294,209,209
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_884.cnf,SAT,SAT,8.86,309710.85,0.02,309698.12,8.84,12.73,927,927,504,504
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_885.cnf,SAT,SAT,8.52,157152.62,0.01,157140.41,8.51,12.21,461,461,384,384
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_886.cnf,SAT,SAT,9.08,176360.20,0.01,176348.97,9.07,11.24,514,514,281,281
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_887.cnf,SAT,SAT,8.21,72344.87,0.01,72323.67,8.21,21.20,211,211,169,169
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_888.cnf,SAT,SAT,8.97,150734.54,0.01,150723.83,8.96,10.71,447,447,372,372
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_889.cnf,SAT,SAT,9.52,56536.62,0.00,56526.66,9.52,9.96,171,171,106,106
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_89.cnf,SAT,SAT,8.82,45356.61,0.00,45346.16,8.82,10.44,136,136,92,92
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_890.cnf,SAT,SAT,8.93,98066.66,0.01,98056.70,8.93,9.96,289,289,240,240
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_891.cnf,SAT,SAT,7.92,61060.06,0.01,61051.25,7.92,8.81,188,188,142,142
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_892.cnf,SAT,SAT,10.21,32657.40,0.00,32645.99,10.20,11.41,102,102,73,73
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_893.cnf,SAT,SAT,8.85,53987.88,0.01,53978.41,8.84,9.47,162,162,125,125
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_894.cnf,SAT,SAT,8.88,46449.16,0.00,46440.27,8.88,8.89,149,149,116,116
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_895.cnf,SAT,SAT,8.49,154931.77,0.01,154922.00,8.48,9.77,463,463,336,336
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_896.cnf,SAT,SAT,8.19,46144.07,0.00,46134.11,8.18,9.96,143,143,108,108
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_897.cnf,SAT,SAT,9.07,156992.35,0.01,156981.51,9.05,10.85,465,465,299,299
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_898.cnf,SAT,SAT,8.33,103112.16,0.01,103102.41,8.32,9.74,319,319,258,258
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_899.cnf,SAT,SAT,8.93,44311.05,0.00,44299.76,8.92,11.29,133,133,93,93
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_9.cnf,SAT,SAT,8.52,72736.35,0.01,72726.51,8.52,9.84,210,210,156,156
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_90.cnf,SAT,SAT,8.96,105526.91,0.01,105516.52,8.95,10.39,311,311,213,213
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_900.cnf,SAT,SAT,10.53,130394.79,0.01,130381.84,10.52,12.95,394,394,330,330
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_902.cnf,SAT,SAT,9.63,281279.15,0.02,281266.16,9.60,12.99,825,825,653,653
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_903.cnf,SAT,SAT,9.80,166836.97,0.01,166825.63,9.79,11.35,492,492,391,391
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_905.cnf,SAT,SAT,9.27,16706.24,0.00,16697.74,9.27,8.51,57,57,28,28
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_906.cnf,SAT,SAT,10.69,36069.76,0.00,36053.86,10.69,15.91,110,110,86,86
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_907.cnf,SAT,SAT,11.05,75953.10,0.02,75939.34,11.03,13.77,752,752,641,641
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_908.cnf,SAT,SAT,9.90,268639.27,0.02,268614.82,9.88,24.46,796,796,546,546
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_909.cnf,SAT,SAT,8.79,37982.90,0.00,37973.40,8.79,9.50,118,118,89,89
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_91.cnf,SAT,SAT,8.09,16511.22,0.00,16502.67,8.09,8.55,57,57,35,35
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_910.cnf,SAT,SAT,7.60,55501.00,0.00,55491.34,7.60,9.65,172,172,122,122
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_911.cnf,SAT,SAT,9.37,64208.42,0.01,64197.31,9.36,11.11,196,196,107,107
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_912.cnf,SAT,SAT,7.74,13122.99,0.00,13115.18,7.74,7.81,45,45,23,23
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_913.cnf,SAT,SAT,8.33,39578.81,0.00,39569.86,8.33,8.95,120,120,91,91
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_914.cnf,SAT,SAT,8.15,56742.65,0.01,56733.98,8.14,8.68,175,175,126,126
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_915.cnf,SAT,SAT,8.11,81207.54,0.01,81198.48,8.10,9.07,243,243,208,208
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_916.cnf,SAT,SAT,11.00,158261.43,0.01,158249.07,10.99,12.36,486,486,402,402
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_917.cnf,SAT,SAT,8.29,73668.90,0.01,73659.79,8.29,9.12,227,227,181,181
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_918.cnf,SAT,SAT,7.37,23270.74,0.00,23263.11,7.37,7.63,78,78,48,48
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_919.cnf,SAT,SAT,8.97,60126.26,0.01,60116.51,8.97,9.75,185,185,137,137
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_92.cnf,SAT,SAT,9.41,62766.48,0.01,62756.53,9.40,9.95,190,190,142,142
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_920.cnf,SAT,SAT,9.87,87506.37,0.01,87495.29,9.86,11.08,267,267,188,188
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_921.cnf,SAT,SAT,7.04,34655.05,0.00,34648.22,7.03,6.83,115,115,82,82
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_922.cnf,SAT,SAT,8.41,105000.89,0.01,104991.44,8.40,9.45,310,310,248,248
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_923.cnf,SAT,SAT,11.09,110707.90,0.01,110694.93,11.09,12.97,330,330,277,277
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_924.cnf,SAT,SAT,8.75,10567.44,0.00,10557.99,8.75,9.45,62,62,42,42
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_925.cnf,SAT,SAT,8.06,133373.89,0.01,133364.51,8.05,9.38,393,393,311,311
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_926.cnf,SAT,SAT,8.97,49217.89,0.00,49208.30,8.97,9.59,158,158,127,127
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_927.cnf,SAT,SAT,9.50,188011.13,0.02,187999.22,9.48,11.91,565,565,423,423
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_928.cnf,SAT,SAT,7.61,6586.83,0.00,6577.63,7.61,9.19,28,28,5,5
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_929.cnf,SAT,SAT,11.07,415767.62,0.03,415751.77,11.04,15.85,1222,1222,963,963
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_93.cnf,SAT,SAT,10.01,160084.91,0.01,160072.89,9.99,12.03,477,477,387,387
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_930.cnf,SAT,SAT,9.17,19917.91,0.00,19907.79,9.17,10.12,61,61,32,32
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_931.cnf,SAT,SAT,11.73,248050.68,0.02,248036.28,11.71,14.40,716,716,614,614
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_932.cnf,SAT,SAT,11.32,298883.33,0.02,298867.79,11.30,15.53,884,884,692,692
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m411_b30/CBS_k3_n100_m411_b30_933.cnf,SAT,SAT,8.74,98005.28,0.01,97995.49,8.73,9.80,295,295,232,232
