文件绝对路径,求解结果(kissat),求解结果(neurobranch),求解总时间(kissat),求解总时间(neurobranch),decision时间(kissat),decision时间(neurobranch),剩余时间(kissat),剩余时间(neurobranch),decision次数(kissat),decision次数(neurobranch),conflict次数(kissat),conflict次数(neurobranch)
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_445.cnf,SAT,SAT,11.67,1890.34,0.01,1878.26,11.67,12.08,163,163,134,134
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_446.cnf,SAT,SAT,15.47,5092.16,0.01,5075.07,15.46,17.09,441,441,279,279
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_447.cnf,SAT,SAT,12.01,931.03,0.00,920.78,12.00,10.25,78,78,55,55
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_448.cnf,SAT,SAT,13.10,5218.45,0.01,5206.13,13.09,12.32,461,461,384,384
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_449.cnf,SAT,SAT,10.06,1050.48,0.00,1039.38,10.06,11.10,92,92,59,59
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_45.cnf,SAT,SAT,15.50,9497.00,0.03,9482.50,15.47,14.50,833,833,696,696
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_450.cnf,SAT,SAT,10.83,667.98,0.00,658.72,10.82,9.26,59,59,30,30
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_451.cnf,SAT,SAT,18.30,948.78,0.00,935.98,18.30,12.80,79,79,56,56
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_452.cnf,SAT,SAT,10.28,1481.32,0.00,1470.06,10.28,11.25,122,122,64,64
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_453.cnf,SAT,SAT,13.81,1273.26,0.00,1260.39,13.80,12.88,110,110,78,78
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_454.cnf,SAT,SAT,11.83,432.84,0.00,420.62,11.83,12.23,38,38,15,15
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_455.cnf,SAT,SAT,12.45,4061.96,0.01,4049.73,12.44,12.23,362,362,286,286
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_456.cnf,SAT,SAT,11.05,3155.98,0.01,3145.53,11.04,10.45,277,277,241,241
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_457.cnf,SAT,SAT,12.59,1918.52,0.01,1905.32,12.58,13.20,167,167,129,129
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_458.cnf,SAT,SAT,9.97,1232.86,0.00,1222.55,9.97,10.32,113,113,77,77
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_459.cnf,SAT,SAT,12.03,3887.97,0.01,3876.27,12.02,11.70,354,354,257,257
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_46.cnf,SAT,SAT,10.15,1793.22,0.01,1783.18,10.14,10.05,162,162,119,119
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_460.cnf,SAT,SAT,9.85,2488.64,0.01,2478.11,9.84,10.53,222,222,166,166
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_461.cnf,SAT,SAT,10.43,7068.66,0.02,7056.55,10.42,12.11,630,630,521,521
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_462.cnf,SAT,SAT,10.37,781.43,0.00,770.34,10.37,11.09,63,63,30,30
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_463.cnf,SAT,SAT,11.62,1598.38,0.00,1587.09,11.61,11.29,134,134,97,97
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_464.cnf,SAT,SAT,9.27,563.90,0.00,554.46,9.26,9.44,49,49,26,26
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_465.cnf,SAT,SAT,10.10,2440.41,0.01,2429.90,10.09,10.51,212,212,157,157
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_466.cnf,SAT,SAT,10.23,1302.47,0.00,1292.33,10.22,10.14,112,112,77,77
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_467.cnf,SAT,SAT,9.59,720.53,0.00,711.70,9.59,8.83,63,63,40,40
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_468.cnf,SAT,SAT,9.59,479.09,0.00,469.59,9.58,9.50,36,36,19,19
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_469.cnf,SAT,SAT,9.43,1287.91,0.00,1278.38,9.43,9.53,118,118,80,80
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_47.cnf,SAT,SAT,11.58,766.67,0.00,756.00,11.58,10.67,61,61,35,35
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_470.cnf,SAT,SAT,11.71,4446.60,0.01,4435.32,11.70,11.28,394,394,312,312
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_471.cnf,SAT,SAT,12.01,2180.00,0.01,2168.57,12.00,11.42,193,193,162,162
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_472.cnf,SAT,SAT,10.26,989.86,0.00,980.12,10.25,9.74,80,80,51,51
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_473.cnf,SAT,SAT,11.55,5573.27,0.01,5560.28,11.54,12.99,499,499,367,367
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_474.cnf,SAT,SAT,13.71,570.48,0.00,557.22,13.71,13.26,46,46,23,23
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_475.cnf,SAT,SAT,11.20,6387.74,0.02,6375.46,11.19,12.28,593,593,475,475
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_476.cnf,SAT,SAT,9.31,2385.70,0.01,2375.71,9.31,10.00,228,228,194,194
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_477.cnf,SAT,SAT,15.07,818.39,0.00,803.04,15.06,15.34,78,78,53,53
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_478.cnf,SAT,SAT,11.18,334.03,0.00,323.50,11.17,10.53,25,25,3,3
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_479.cnf,SAT,SAT,9.78,441.27,0.00,431.39,9.78,9.88,34,34,9,9
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_48.cnf,SAT,SAT,10.24,3595.34,0.01,3584.07,10.23,11.27,315,315,257,257
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_480.cnf,SAT,SAT,10.01,665.99,0.00,655.43,10.01,10.56,57,57,32,32
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_481.cnf,SAT,SAT,9.38,1602.62,0.00,1592.77,9.38,9.86,143,143,107,107
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_482.cnf,SAT,SAT,9.05,3590.01,0.01,3579.40,9.04,10.61,322,322,246,246
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_483.cnf,SAT,SAT,11.06,1206.31,0.00,1195.79,11.06,10.51,82,82,61,61
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_484.cnf,SAT,SAT,9.35,337.65,0.00,328.39,9.35,9.26,24,24,1,1
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_485.cnf,SAT,SAT,14.66,3676.30,0.01,3663.63,14.65,12.66,329,329,267,267
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_486.cnf,SAT,SAT,9.73,739.20,0.00,729.13,9.72,10.07,69,69,40,40
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_487.cnf,SAT,SAT,10.04,1529.36,0.00,1519.38,10.04,9.98,136,136,95,95
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_488.cnf,SAT,SAT,0.06,0.15,0.00,0.00,0.06,0.15,0,0,0,0
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_489.cnf,SAT,SAT,10.71,2957.32,0.01,2946.09,10.70,11.23,269,269,218,218
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_49.cnf,SAT,SAT,0.04,0.17,0.00,0.00,0.04,0.17,0,0,0,0
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_490.cnf,SAT,SAT,10.91,936.08,0.00,924.74,10.90,11.34,87,87,47,47
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_491.cnf,SAT,SAT,13.45,4234.69,0.01,4220.23,13.44,14.46,398,398,339,339
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_492.cnf,SAT,SAT,11.01,1653.64,0.00,1643.09,11.01,10.55,140,140,105,105
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_493.cnf,SAT,SAT,10.06,2408.36,0.01,2397.53,10.05,10.83,223,223,193,193
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_494.cnf,SAT,SAT,9.82,1603.35,0.00,1593.32,9.81,10.03,139,139,106,106
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_495.cnf,SAT,SAT,11.59,3574.55,0.01,3562.24,11.58,12.31,329,329,244,244
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_496.cnf,SAT,SAT,11.91,3407.96,0.01,3395.02,11.90,12.95,319,319,279,279
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_497.cnf,SAT,SAT,10.98,2870.28,0.01,2858.48,10.97,11.80,250,250,222,222
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_498.cnf,SAT,SAT,8.57,582.48,0.00,573.59,8.57,8.89,49,49,15,15
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_499.cnf,SAT,SAT,12.51,1449.54,0.01,1439.59,12.51,9.95,122,122,92,92
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_5.cnf,SAT,SAT,9.83,1068.60,0.00,1059.33,9.82,9.27,90,90,69,69
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_50.cnf,SAT,SAT,8.82,547.65,0.00,538.49,8.82,9.16,45,45,26,26
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_500.cnf,SAT,SAT,12.31,3375.26,0.01,3362.44,12.30,12.82,316,316,227,227
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_501.cnf,SAT,SAT,12.02,1100.27,0.00,1089.09,12.02,11.17,88,88,52,52
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_502.cnf,SAT,SAT,11.78,2502.62,0.01,2490.70,11.77,11.92,231,231,163,163
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_503.cnf,SAT,SAT,9.97,2692.39,0.01,2682.34,9.97,10.05,248,248,188,188
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_504.cnf,SAT,SAT,9.31,1268.00,0.00,1258.57,9.31,9.43,112,112,70,70
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_505.cnf,SAT,SAT,10.86,2746.08,0.01,2734.56,10.85,11.51,244,244,216,216
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_506.cnf,SAT,SAT,11.70,814.94,0.00,804.03,11.70,10.91,75,75,45,45
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_507.cnf,SAT,SAT,12.35,3509.59,0.01,3495.76,12.34,13.84,303,303,229,229
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_508.cnf,SAT,SAT,12.74,651.20,0.00,638.41,12.74,12.80,59,59,43,43
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_509.cnf,SAT,SAT,12.54,5662.78,0.02,5649.46,12.52,13.33,503,503,423,423
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_51.cnf,SAT,SAT,11.20,1073.27,0.00,1061.68,11.19,11.59,90,90,56,56
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_510.cnf,SAT,SAT,10.57,1267.50,0.00,1256.83,10.56,10.67,117,117,84,84
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_511.cnf,SAT,SAT,13.09,7338.65,0.02,7323.83,13.07,14.82,670,670,566,566
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_512.cnf,SAT,SAT,9.25,435.57,0.00,426.22,9.25,9.35,35,35,10,10
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_513.cnf,SAT,SAT,11.61,1527.01,0.01,1517.53,11.61,9.48,131,131,94,94
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_514.cnf,SAT,SAT,9.83,547.21,0.00,537.61,9.83,9.60,45,45,25,25
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_515.cnf,SAT,SAT,11.78,4987.34,0.02,4975.03,11.76,12.31,451,451,391,391
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_516.cnf,SAT,SAT,13.59,2416.30,0.01,2402.78,13.59,13.52,228,228,179,179
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_517.cnf,SAT,SAT,9.15,558.51,0.00,549.38,9.15,9.13,48,48,23,23
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_518.cnf,SAT,SAT,11.26,2822.78,0.01,2812.67,11.25,10.11,265,265,209,209
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_519.cnf,SAT,SAT,10.63,2631.31,0.01,2620.52,10.62,10.79,246,246,166,166
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_52.cnf,SAT,SAT,9.50,2832.33,0.01,2821.89,9.49,10.44,246,246,195,195
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_520.cnf,SAT,SAT,10.14,1680.65,0.00,1670.96,10.13,9.69,130,130,97,97
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_521.cnf,SAT,SAT,10.70,803.00,0.00,792.23,10.70,10.78,61,61,41,41
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_522.cnf,SAT,SAT,10.08,1103.53,0.00,1092.84,10.08,10.68,78,78,47,47
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_523.cnf,SAT,SAT,10.73,1890.46,0.01,1880.75,10.73,9.72,171,171,137,137
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_524.cnf,SAT,SAT,10.51,631.47,0.00,620.23,10.51,11.25,55,55,32,32
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_525.cnf,SAT,SAT,10.68,4400.15,0.01,4388.26,10.67,11.89,404,404,337,337
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_526.cnf,SAT,SAT,11.12,3428.34,0.01,3416.52,11.11,11.82,285,285,237,237
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_527.cnf,SAT,SAT,10.58,4813.24,0.01,4801.20,10.57,12.04,444,444,391,391
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_528.cnf,SAT,SAT,0.06,0.16,0.00,0.00,0.06,0.16,0,0,0,0
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_529.cnf,SAT,SAT,12.10,4984.63,0.01,4972.73,12.09,11.90,448,448,236,236
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_53.cnf,SAT,SAT,9.74,4025.20,0.01,4014.44,9.72,10.76,363,363,317,317
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_530.cnf,SAT,SAT,11.83,4623.61,0.01,4611.95,11.82,11.66,407,407,336,336
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_531.cnf,SAT,SAT,11.16,311.23,0.00,300.12,11.16,11.11,27,27,10,10
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_532.cnf,SAT,SAT,10.38,4945.98,0.01,4933.94,10.36,12.04,446,446,372,372
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_533.cnf,SAT,SAT,11.47,366.05,0.00,354.57,11.47,11.48,20,20,4,4
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_534.cnf,SAT,SAT,9.12,1793.50,0.01,1783.86,9.12,9.64,163,163,115,115
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_535.cnf,SAT,SAT,12.11,1462.53,0.00,1450.66,12.10,11.87,116,116,90,90
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_536.cnf,SAT,SAT,10.23,4183.45,0.01,4172.36,10.22,11.08,379,379,308,308
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_537.cnf,SAT,SAT,11.70,3434.79,0.01,3422.88,11.69,11.92,325,325,250,250
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_538.cnf,SAT,SAT,9.47,3362.23,0.01,3351.91,9.46,10.32,297,297,241,241
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_539.cnf,SAT,SAT,11.56,2443.18,0.01,2431.74,11.55,11.44,218,218,176,176
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_54.cnf,SAT,SAT,10.85,867.41,0.00,856.61,10.84,10.81,79,79,54,54
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_540.cnf,SAT,SAT,11.87,722.32,0.00,710.53,11.87,11.79,55,55,35,35
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_541.cnf,SAT,SAT,10.84,1550.68,0.00,1541.35,10.83,9.34,135,135,67,67
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_542.cnf,SAT,SAT,11.84,3724.31,0.01,3713.52,11.83,10.79,328,328,193,193
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_543.cnf,SAT,SAT,11.28,1888.22,0.01,1877.29,11.27,10.93,162,162,118,118
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_544.cnf,SAT,SAT,8.75,3686.11,0.01,3676.33,8.74,9.78,349,349,292,292
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_545.cnf,SAT,SAT,8.65,638.31,0.00,629.48,8.65,8.84,43,43,10,10
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_546.cnf,SAT,SAT,10.68,5472.17,0.01,5460.04,10.67,12.13,489,489,391,391
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_547.cnf,SAT,SAT,12.05,5581.95,0.02,5569.08,12.04,12.87,505,505,429,429
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_548.cnf,SAT,SAT,11.04,2075.31,0.01,2063.71,11.03,11.60,182,182,155,155
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_549.cnf,SAT,SAT,12.31,3147.91,0.01,3136.74,12.30,11.17,292,292,241,241
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_55.cnf,SAT,SAT,10.80,806.14,0.00,795.05,10.80,11.09,60,60,28,28
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_550.cnf,SAT,SAT,9.08,455.40,0.00,446.83,9.08,8.57,34,34,7,7
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_551.cnf,SAT,SAT,9.32,1412.90,0.00,1403.85,9.31,9.05,104,104,73,73
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_552.cnf,SAT,SAT,10.70,1896.40,0.01,1885.76,10.70,10.65,165,165,117,117
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_553.cnf,SAT,SAT,11.09,551.57,0.00,540.86,11.09,10.71,42,42,15,15
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_554.cnf,SAT,SAT,10.40,980.87,0.00,971.71,10.40,9.16,83,83,52,52
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_555.cnf,SAT,SAT,11.10,3213.05,0.01,3201.15,11.10,11.89,278,278,196,196
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_556.cnf,SAT,SAT,0.06,0.15,0.00,0.00,0.06,0.15,0,0,0,0
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_557.cnf,SAT,SAT,11.29,2212.98,0.01,2202.13,11.28,10.85,192,192,163,163
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_558.cnf,SAT,SAT,11.99,5606.56,0.01,5593.92,11.97,12.64,508,508,388,388
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_559.cnf,SAT,SAT,9.70,3909.62,0.01,3899.13,9.69,10.49,349,349,279,279
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_56.cnf,SAT,SAT,10.28,1613.75,0.01,1604.06,10.28,9.69,144,144,108,108
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_560.cnf,SAT,SAT,11.62,3356.65,0.01,3345.50,11.61,11.15,302,302,236,236
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_561.cnf,SAT,SAT,0.05,0.14,0.00,0.00,0.05,0.14,0,0,0,0
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_562.cnf,SAT,SAT,9.60,3083.88,0.01,3073.72,9.59,10.17,277,277,216,216
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_563.cnf,SAT,SAT,11.16,1180.96,0.01,1171.89,11.16,9.07,108,108,84,84
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_564.cnf,SAT,SAT,11.66,1279.34,0.00,1268.09,11.66,11.25,113,113,72,72
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_565.cnf,SAT,SAT,10.42,630.59,0.00,620.06,10.42,10.53,55,55,32,32
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m441_b10/CBS_k3_n100_m441_b10_566.cnf,SAT,SAT,10.35,3250.37,0.01,3239.15,10.34,11.22,302,302,257,257
